Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
AGFcommercialDoorDoubleV2Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV2Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV3Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorDoubleV4Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV1Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV2Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3White,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV3Yellow,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Blue,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Brown,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Green,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Grey,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Oak,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Orange,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Pink,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Purple,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
AGFcommercialDoorV4Red,,,,,[ff0000]Obsolete[-],,[ff0000]Veraltet[-],[ff0000]Obsoleto[-],[ff0000]Obsolète[-],[ff0000]Obsoleto[-],[ff0000]廃止[-],[ff0000]사용되지 않음[-],[ff0000]Przestarzałe[-],[ff0000]Obsoleto[-],[ff0000]Устаревшее[-],[ff0000]Eski[-],[ff0000]废弃[-],[ff0000]廢棄[-]
